"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
121.20450600,57.68292683,-21.70731707,22.25609756
121.22456000,62.43902439,-24.69512195,17.74390244
121.24461600,67.50000000,-26.40243902,12.43902439
121.26467300,68.96341463,-29.32926829,12.31707317
121.28473100,70.79268293,-30.48780488,15.97560976
121.30478600,76.40243902,-30.67073171,20.24390244
121.32484300,78.59756098,-32.92682927,20.18292683
121.34489700,83.29268293,-35.36585366,20.12195122
121.36495200,97.68292683,-39.20731707,21.70731707
121.38500600,103.53658537,-46.34146341,22.86585366
121.40506000,96.28048780,-48.65853659,22.62195122
121.42511400,86.95121951,-41.58536585,19.14634146
121.44516800,89.02439024,-36.03658537,18.90243902
121.46522400,104.51219512,-35.48780488,22.68292683
121.48528000,106.03658537,-43.65853659,22.43902439
121.50533300,91.15853659,-47.01219512,16.52439024
121.52539100,72.98780488,-42.13414634,8.47560976
121.54544500,63.59756098,-31.70731707,5.12195122
121.56550600,61.46341463,-23.84146341,5.67073171
121.58556800,60.18292683,-21.58536585,5.18292683
121.60562300,56.21951220,-25.24390244,2.50000000
121.62568000,53.96341463,-27.86585366,2.19512195
121.64573400,57.62195122,-28.10975610,5.24390244
121.66579100,62.86585366,-28.90243902,7.92682927
121.68584600,68.17073171,-30.00000000,8.53658537
121.70590000,69.39024390,-32.50000000,7.07317073
121.72595700,71.09756098,-37.01219512,5.24390244
121.74601200,74.69512195,-40.73170732,5.54878049
121.76606600,73.96341463,-41.76829268,6.28048780
121.78612000,71.52439024,-39.63414634,6.46341463
121.80617400,70.97560976,-38.90243902,5.18292683
121.82622800,70.85365854,-39.81707317,1.03658537
121.84628100,66.34146341,-42.13414634,-2.56097561
121.86634300,62.07317073,-40.00000000,-1.89024390
121.88639800,61.82926829,-34.63414634,-1.52439024
121.90645300,62.43902439,-30.67073171,-2.86585366
121.92651100,61.09756098,-28.41463415,-4.45121951
121.94656500,62.13414634,-26.76829268,-3.59756098
121.96662200,70.97560976,-24.87804878,-1.46341463
121.98667600,75.48780488,-23.59756098,0.54878049
122.00673000,63.84146341,-22.01219512,-0.24390244
122.02809700,56.70731707,-15.67073171,-4.26829268
122.04815400,56.76829268,-10.60975610,-8.47560976
122.06821000,59.32926829,-7.31707317,-10.73170732
122.08826600,61.52439024,-5.48780488,-15.54878049
122.10832200,65.85365854,-9.93902439,-23.96341463
122.12838000,66.89024390,-12.25609756,-31.15853659
122.14843500,61.76829268,-12.13414634,-30.48780488
122.16849600,59.75609756,-12.80487805,-23.78048780
122.18855900,63.53658537,-12.98780488,-20.60975610
122.20861400,62.68292683,-11.58536585,-24.39024390
122.22866900,54.69512195,-12.07317073,-27.98780488
122.24872400,48.59756098,-12.62195122,-26.21951220
122.26878000,46.52439024,-13.59756098,-21.64634146
122.28883500,44.93902439,-14.75609756,-21.40243902
122.30889200,40.24390244,-14.39024390,-29.75609756
122.32923700,23.65853659,-16.34146341,-39.63414634
122.34930200,6.70731707,-16.64634146,-42.43902439
122.36939000,1.95121951,-15.06097561,-36.70731707
122.38944900,13.41463415,-13.65853659,-28.10975610
122.40950300,18.47560976,-12.13414634,-27.01219512
122.42955700,2.86585366,-10.18292683,-32.62195122
122.44961100,-17.43902439,-5.73170732,-38.41463415
122.46966600,-17.37804878,-1.52439024,-38.29268293
122.48972000,-6.58536585,0.97560976,-30.60975610
122.50977400,-0.85365854,0.24390244,-22.98780488
122.52983200,0.30487805,-4.14634146,-25.30487805
122.54988600,-3.29268293,-4.87804878,-34.14634146
122.56994000,-18.78048780,-3.23170732,-39.02439024
122.59000100,-34.75609756,-0.97560976,-37.86585366
122.61008800,-34.32926829,1.09756098,-36.09756098
122.63014400,-28.90243902,4.14634146,-34.02439024
122.65019900,-26.70731707,3.78048780,-36.52439024
122.67025300,-21.03658537,1.64634146,-36.76829268
122.69030800,-20.67073171,-1.15853659,-32.13414634
122.71036200,-21.09756098,-4.81707317,-25.60975610
122.73041900,-16.52439024,-6.15853659,-20.00000000
122.75047400,-15.54878049,-8.78048780,-20.97560976
122.77052900,-30.73170732,-11.70731707,-27.43902439
122.79058400,-40.42682927,-10.60975610,-29.69512195
122.81063800,-32.68292683,-10.06097561,-23.23170732
122.83069200,-15.85365854,-8.65853659,-14.63414634
122.85074900,-12.25609756,-6.40243902,-11.34146341
122.87080300,-26.28048780,-7.86585366,-17.25609756
122.89085700,-39.87804878,-10.54878049,-25.06097561
122.91091100,-40.00000000,-12.74390244,-25.67073171
122.93096900,-27.56097561,-10.60975610,-19.69512195
122.95102300,-18.78048780,-5.36585366,-13.23170732
122.97108000,-22.56097561,-2.86585366,-14.51219512
122.99113500,-45.00000000,-5.06097561,-27.50000000
123.01118900,-80.42682927,-12.01219512,-44.39024390
123.03124300,-95.24390244,-12.80487805,-50.54878049
123.05130000,-100.24390244,-5.18292683,-49.51219512
123.07135400,-108.23170732,-1.76829268,-47.80487805
123.09140700,-104.45121951,-7.62195122,-48.84146341
123.11146300,-92.19512195,-11.95121951,-45.48780488
123.13152000,-69.45121951,-12.50000000,-32.43902439
123.15157500,-35.85365854,-10.06097561,-16.95121951
123.17163000,-19.81707317,-9.20731707,-8.78048780
123.19169300,-22.37804878,-9.20731707,-11.34146341
123.21175700,-37.37804878,-9.75609756,-17.13414634
123.23181200,-44.02439024,-8.78048780,-19.02439024
123.25186800,-37.50000000,-4.20731707,-15.30487805
123.27192300,-24.02439024,0.48780488,-11.15853659
123.29197700,-16.76829268,-4.14634146,-9.81707317
123.31203200,-17.37804878,-11.34146341,-11.03658537
123.33209000,-24.93902439,-12.62195122,-13.90243902
123.35214500,-37.86585366,-11.52439024,-16.89024390
123.37219900,-42.01219512,-10.00000000,-16.40243902
123.39225300,-35.00000000,-10.79268293,-14.26829268
123.41230600,-33.35365854,-14.26829268,-12.19512195
123.43236000,-36.34146341,-13.35365854,-10.79268293
123.45241500,-39.63414634,-12.25609756,-9.63414634
123.47246900,-43.84146341,-13.59756098,-10.24390244
123.49252400,-47.98780488,-12.13414634,-10.91463415
123.51257800,-50.60975610,-10.42682927,-11.76829268
123.53263500,-51.82926829,-10.54878049,-11.09756098
123.55268900,-50.73170732,-8.96341463,-8.90243902
123.57274300,-51.95121951,-8.04878049,-8.90243902
123.59279700,-55.67073171,-6.89024390,-10.67073171
123.61285300,-57.37804878,-3.04878049,-10.67073171
123.63291100,-54.81707317,1.52439024,-9.45121951
123.65297300,-52.92682927,0.24390244,-8.23170732
123.67302900,-55.48780488,-7.37804878,-9.81707317
123.69308400,-58.47560976,-12.98780488,-14.20731707
123.71313800,-63.53658537,-14.93902439,-17.80487805
123.73319700,-66.21951220,-14.87804878,-17.43902439
123.75325200,-64.69512195,-15.36585366,-13.84146341
123.77330700,-62.19512195,-13.10975610,-11.70731707
123.79336000,-62.07317073,-12.92682927,-12.25609756
123.81341500,-65.42682927,-14.26829268,-12.56097561
123.83346900,-63.47560976,-12.19512195,-12.31707317
123.85350900,-58.78048780,-8.65853659,-10.06097561
123.87356300,-63.84146341,-9.14634146,-11.34146341
123.89361700,-75.06097561,-11.09756098,-15.97560976
123.91367200,-80.54878049,-11.70731707,-18.90243902
123.93373000,-79.39024390,-12.80487805,-17.56097561
123.95378400,-80.54878049,-15.54878049,-15.12195122
123.97383900,-85.67073171,-18.84146341,-17.31707317
123.99389400,-85.85365854,-14.14634146,-18.10975610
124.01394800,-79.93902439,-11.34146341,-15.24390244
124.03400100,-70.54878049,-17.25609756,-11.70731707
124.05405800,-64.93902439,-21.28048780,-9.63414634
124.07411300,-65.36585366,-20.97560976,-9.87804878
124.09416800,-73.29268293,-16.76829268,-12.50000000
124.11422400,-89.69512195,-10.18292683,-17.31707317
124.13428100,-95.00000000,-10.18292683,-19.08536585
124.15433500,-82.74390244,-13.10975610,-12.19512195
124.17438900,-62.80487805,-16.15853659,-1.58536585
124.19444400,-53.29268293,-17.56097561,2.25609756
124.21450200,-56.82926829,-12.98780488,0.00000000
124.23459200,-59.93902439,-10.00000000,-3.53658537
124.25465200,-59.20731707,-13.84146341,-3.17073171
124.27470700,-56.82926829,-18.71951220,-1.21951220
124.29476300,-67.80487805,-17.07317073,-4.57317073
124.31481900,-91.03658537,-12.43902439,-10.97560976
124.33487900,-95.73170732,-9.08536585,-11.95121951
124.35494000,-81.46341463,-8.04878049,-3.96341463
124.37585900,-61.58536585,-17.80487805,6.52439024
124.39592800,-61.58536585,-17.80487805,6.52439024
124.41599700,-82.43902439,-17.37804878,0.06097561
124.43605500,-100.60975610,-14.93902439,-6.58536585
124.45612200,-93.90243902,-11.76829268,-6.09756098
124.47618500,-73.23170732,-8.17073171,1.89024390
124.49624000,-64.08536585,-4.02439024,8.17073171
124.51629700,-62.01219512,-3.35365854,9.14634146
124.53635400,-67.07317073,-8.35365854,8.41463415
124.55641000,-64.69512195,-13.71951220,4.69512195
124.57647000,-53.47560976,-10.54878049,2.68292683
124.59652500,-44.87804878,-4.87804878,4.32926829
124.61658000,-48.35365854,1.70731707,5.30487805
124.63663400,-54.63414634,2.68292683,6.09756098
124.65669700,-51.64634146,2.74390244,9.57317073
124.68376500,-41.28048780,-0.54878049,11.64634146
124.70382000,-40.06097561,-1.28048780,13.59756098
124.72387600,-49.51219512,0.06097561,15.06097561
124.74393200,-56.76829268,1.70731707,17.37804878
124.76399600,-55.79268293,0.48780488,22.01219512
124.78405800,-49.45121951,-2.68292683,25.36585366
124.80411300,-38.23170732,0.60975610,28.04878049
124.82416600,-32.19512195,3.04878049,26.76829268
124.84422000,-37.01219512,-2.31707317,24.14634146
124.86427500,-43.35365854,-8.59756098,24.87804878
124.88432900,-41.52439024,-9.26829268,26.52439024
124.90438300,-36.58536585,-2.80487805,25.06097561
124.92444000,-35.48780488,0.48780488,20.85365854
124.94449400,-39.69512195,-6.09756098,20.97560976
124.96454800,-39.02439024,-8.65853659,25.30487805
124.98460200,-36.28048780,-7.62195122,27.37804878
125.00465600,-29.87804878,-4.14634146,26.15853659
125.02471000,-20.18292683,-0.60975610,24.93902439
125.04476800,-16.28048780,0.12195122,24.14634146
125.06482400,-20.36585366,-0.54878049,21.95121951
125.08487800,-26.70731707,-0.60975610,18.84146341
125.10493700,-12.19512195,0.48780488,20.73170732
125.12499600,-10.00000000,-2.25609756,21.34146341
125.14505100,-15.97560976,-5.42682927,20.06097561
125.16510500,-15.06097561,-7.31707317,23.41463415
125.18515900,-5.67073171,-7.62195122,28.84146341
125.20521300,4.20731707,-9.14634146,29.02439024
125.22526800,8.41463415,-10.06097561,28.23170732
125.24533100,10.54878049,-9.32926829,31.21951220
125.26544700,15.12195122,-9.32926829,34.75609756
125.28550300,17.19512195,-15.06097561,33.71951220
125.30555800,12.92682927,-14.39024390,30.24390244
125.32561500,8.04878049,-9.14634146,26.70731707
125.34567000,5.12195122,-5.85365854,25.36585366
125.36573700,0.00000000,-3.23170732,26.58536585
125.38585100,-3.35365854,-1.09756098,27.19512195
125.40591500,0.18292683,-5.12195122,25.54878049
125.42675300,1.95121951,-11.46341463,22.43902439
125.44680900,-0.30487805,-16.03658537,21.34146341
125.46686300,-2.74390244,-13.96341463,20.97560976
125.48691700,-6.95121951,-5.85365854,19.32926829
125.50697100,-6.76829268,-1.46341463,18.84146341
125.52702500,-1.46341463,-7.74390244,19.93902439
125.54707900,8.35365854,-15.12195122,22.37804878
125.56713400,17.74390244,-21.46341463,23.84146341
125.58718700,24.32926829,-26.58536585,23.04878049
125.60724100,31.70731707,-26.34146341,22.13414634
125.62729400,43.47560976,-24.69512195,22.50000000
125.64734800,58.10975610,-27.13414634,24.26829268
125.66740200,70.67073171,-27.50000000,24.45121951
125.68746300,75.18292683,-27.37804878,21.28048780
125.70751900,79.93902439,-24.69512195,21.15853659
125.72757700,86.46341463,-25.00000000,27.01219512
125.74764100,102.62195122,-23.84146341,34.08536585
125.76769600,116.76829268,-25.85365854,35.60975610
125.78775000,109.20731707,-26.09756098,30.42682927
125.80780800,88.90243902,-21.40243902,21.46341463
125.82786300,70.73170732,-15.79268293,13.59756098
125.84791700,65.24390244,-11.34146341,12.62195122
125.86797100,78.90243902,-11.64634146,18.71951220
125.88802500,94.14634146,-18.47560976,23.59756098
125.90808000,96.70731707,-25.42682927,23.23170732
125.92813900,86.46341463,-26.28048780,19.81707317
125.94819400,72.62195122,-20.67073171,14.93902439
125.96824800,62.50000000,-12.13414634,11.89024390
125.98830100,56.70731707,-6.15853659,13.59756098
126.00835500,59.45121951,-8.84146341,19.51219512
126.02840900,59.93902439,-15.48780488,22.92682927
126.04846300,55.79268293,-20.54878049,22.13414634
126.06851600,52.07317073,-20.06097561,19.81707317
126.08857000,49.20731707,-18.53658537,17.98780488
126.10862400,47.80487805,-16.21951220,16.21951220
126.12868300,43.29268293,-15.79268293,14.87804878
126.14873800,0.00000000,0.00000000,0.00000000
126.16879200,61.34146341,-21.58536585,22.56097561
126.18884800,0.00000000,0.00000000,0.00000000
126.20890200,70.54878049,-33.41463415,26.28048780
126.22895600,66.46341463,-31.76829268,22.07317073
126.24901000,70.18292683,-28.17073171,21.52439024
126.26906400,73.04878049,-27.56097561,23.23170732
126.28912800,69.45121951,-27.74390244,22.19512195
126.30920400,59.81707317,-26.76829268,18.53658537
126.32924100,53.29268293,-25.18292683,15.67073171
126.34929500,65.67073171,-25.54878049,21.52439024
126.36934900,83.96341463,-31.40243902,28.96341463
126.38940300,89.20731707,-37.43902439,29.39024390
126.40945800,78.59756098,-39.81707317,20.91463415
126.42951100,65.79268293,-36.52439024,11.70731707
126.44956500,66.89024390,-30.24390244,13.04878049
126.46961900,77.74390244,-27.25609756,21.58536585
126.48967300,83.84146341,-29.75609756,23.53658537
126.50972700,81.03658537,-33.29268293,17.37804878
126.52978300,75.06097561,-40.79268293,11.09756098
126.54983800,79.51219512,-42.43902439,13.41463415
126.56989200,85.00000000,-40.00000000,19.75609756
126.58994600,85.00000000,-39.57317073,21.34146341
126.61000000,79.20731707,-37.80487805,16.15853659
126.63005400,76.52439024,-37.01219512,11.76829268
126.65010800,80.97560976,-37.80487805,13.41463415
126.67016300,86.82926829,-39.57317073,17.86585366
126.69021800,86.58536585,-41.58536585,18.17073171
126.71027300,81.76829268,-42.86585366,13.84146341
126.73032800,82.19512195,-41.40243902,8.84146341
126.75039200,86.34146341,-41.21951220,6.28048780
126.77045700,87.56097561,-46.15853659,5.91463415
126.79051600,80.73170732,-51.58536585,6.64634146
126.81057200,66.34146341,-49.75609756,7.25609756
126.83062700,57.62195122,-34.81707317,5.48780488
126.85068100,50.30487805,-25.18292683,1.34146341
126.87073500,51.21951220,-25.48780488,1.40243902
126.89078900,59.87804878,-31.76829268,4.69512195
126.91084200,66.70731707,-40.54878049,6.09756098
126.93089600,72.13414634,-42.68292683,5.97560976
126.95095000,72.19512195,-41.46341463,3.10975610
126.97100300,70.48780488,-36.46341463,0.30487805
126.99105700,73.23170732,-32.56097561,2.19512195
127.01111200,76.34146341,-34.57317073,4.51219512
127.03116500,76.28048780,-41.09756098,3.65853659
127.05121900,70.60975610,-45.24390244,-2.86585366
127.07127300,60.67073171,-42.50000000,-11.95121951
127.09132700,52.19512195,-33.71951220,-14.20731707
127.11138300,45.79268293,-20.73170732,-12.62195122
127.13143800,42.37804878,-13.84146341,-13.78048780
127.15149200,39.81707317,-18.90243902,-17.74390244
127.17154600,35.85365854,-22.01219512,-23.35365854
127.19160300,36.58536585,-20.85365854,-26.95121951
127.21165900,38.47560976,-19.32926829,-28.47560976
127.23171300,36.34146341,-17.80487805,-28.35365854
127.25176700,35.06097561,-13.59756098,-27.56097561
127.27182100,30.97560976,-12.92682927,-29.45121951
127.29187500,30.79268293,-16.09756098,-31.52439024
127.31194600,30.97560976,-18.84146341,-29.63414634
127.33200200,25.85365854,-17.80487805,-27.56097561
127.35206500,22.50000000,-12.31707317,-26.89024390
127.37212200,18.65853659,-7.56097561,-28.53658537
127.39217600,13.90243902,-5.00000000,-32.13414634
127.41223000,8.17073171,-4.02439024,-33.78048780
127.43228400,5.97560976,-2.56097561,-30.73170732
127.45233800,5.54878049,1.64634146,-28.04878049
127.47239300,7.50000000,3.10975610,-26.40243902
127.49244700,4.81707317,-1.46341463,-25.67073171
127.51250000,-4.75609756,-7.68292683,-30.00000000
127.53255400,-10.00000000,-9.32926829,-37.37804878
127.55260800,-4.14634146,-5.73170732,-38.41463415
127.57266200,3.65853659,-4.08536585,-32.92682927
127.59271600,4.87804878,-9.81707317,-28.47560976
127.61277000,-1.34146341,-16.58536585,-29.57317073
127.63282400,-2.31707317,-17.13414634,-32.86585366
127.65287800,3.41463415,-9.39024390,-34.14634146
127.67293200,4.45121951,-0.36585366,-29.93902439
127.69298700,-0.97560976,1.52439024,-23.53658537
127.71304200,-6.95121951,-2.13414634,-21.64634146
127.73309600,-4.63414634,-5.91463415,-22.74390244
127.75315000,0.97560976,-6.46341463,-22.86585366
127.77321400,1.03658537,-4.20731707,-22.01219512
127.79327400,-5.30487805,-2.31707317,-20.85365854
127.81333500,-7.86585366,-4.75609756,-21.03658537
127.83339100,-3.65853659,-8.35365854,-22.68292683
127.85344600,-3.29268293,-12.25609756,-24.87804878
127.87350200,-8.59756098,-13.23170732,-27.43902439
127.89355500,-13.71951220,-7.31707317,-27.25609756
127.91360900,-14.02439024,-0.24390244,-24.63414634
127.93366300,-8.29268293,2.56097561,-22.01219512
127.95371700,-5.12195122,-1.82926829,-22.74390244
127.97377100,-7.01219512,-4.32926829,-25.97560976
127.99382500,-15.24390244,-0.73170732,-27.92682927
128.01387900,-23.17073171,3.41463415,-26.76829268
128.03393300,-18.23170732,3.90243902,-23.41463415
128.05398900,-7.43902439,3.65853659,-20.36585366
128.07404400,-8.71951220,1.28048780,-21.21951220
128.09409800,-19.45121951,-2.13414634,-22.92682927
128.11415400,-28.23170732,-5.36585366,-20.60975610
128.13421000,-24.32926829,-7.50000000,-15.36585366
128.15426500,-11.89024390,-7.19512195,-12.07317073
128.17431900,-6.64634146,-2.50000000,-11.28048780
128.19437700,-19.02439024,0.79268293,-13.04878049
128.21443200,-39.14634146,-2.92682927,-18.04878049
128.23448700,-51.15853659,-10.54878049,-20.60975610
128.25454100,-42.86585366,-17.31707317,-18.04878049
128.27459500,-30.91463415,-17.98780488,-14.20731707
128.29464900,-33.78048780,-16.70731707,-14.87804878
128.31470300,-56.03658537,-14.45121951,-22.37804878
128.33475700,-77.31707317,-12.98780488,-31.21951220
128.35482100,-74.14634146,-13.53658537,-28.96341463
128.37490300,-44.51219512,-10.24390244,-14.32926829
