"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
75.40871100,9.15727336,-0.54091578,-3.72896808
75.42876500,8.95143815,-0.74196412,-3.52313288
75.44882000,9.25779753,-1.06268410,-2.81467681
75.46887500,9.12376530,-1.47914138,-2.27854789
75.48893000,9.13812590,-1.33074856,-2.47002251
75.50898400,8.98494621,-1.13927395,-2.85297173
75.52903800,8.66422623,-1.12491335,-2.86733233
75.54909400,8.61157071,-1.27809304,-2.73330010
75.56914900,9.65510735,-1.68976346,-2.51310429
75.58918400,10.26303925,-1.80943509,-2.28333476
75.60923700,9.73169720,-1.94346732,-1.80943509
75.62929100,8.57327579,-2.04399149,-1.51743631
75.64934900,8.50147281,-1.99612284,-2.47002251
75.66940400,0.00000000,-111.62969926,1.16799514
75.68945700,9.66468108,-1.68018973,-3.20241290
75.70952200,9.06153605,-2.32641655,-2.44130131
75.72959200,8.60678385,-2.47002251,-1.92910672
75.74965400,8.72166861,-2.57054668,-1.96740165
75.76970900,9.47799333,-2.37428520,-2.55139922
75.78976400,9.86572942,-2.49874370,-2.49874370
75.80982400,9.31045305,-2.66628398,-2.18281059
75.82988000,8.63071817,-2.58012041,-2.35513774
75.84993700,8.62114444,-2.66149712,-2.64234966
75.86999300,9.38704289,-2.79552935,-3.04923321
75.89004800,10.17208881,-2.85297173,-3.03965948
75.91010200,9.66468108,-2.90562725,-2.87211919
75.93015600,8.29085073,-3.13060992,-2.45087504
75.95020900,7.82652480,-3.06838067,-2.72851323
75.97026300,8.64986563,-2.77159502,-3.59972272
75.99031700,9.27215812,-2.64713652,-4.26509700
76.01037100,9.49235393,-2.78116875,-4.46135848
76.03042500,8.87963517,-2.71893950,-4.31775252
76.05048400,7.78344301,-2.95828277,-3.87736091
76.07054000,7.27603529,-3.20719976,-4.05447493
76.09059400,7.92226210,-2.85775860,-4.81079965
76.11065500,8.64507877,-2.58490727,-5.62935362
76.13071900,8.74081607,-2.42694072,-5.70594346
76.15077400,8.31957193,-2.66628398,-5.18417514
76.17082800,7.87918032,-2.70457891,-5.02620859
76.19090200,7.25688783,-2.64234966,-5.20810947
76.21096000,7.04626575,-2.39343266,-5.81604136
76.23101500,7.46272303,-2.15408939,-6.51492370
76.25107200,7.54409974,-2.04877836,-6.61066101
76.27112800,6.97446277,-2.18759745,-6.09846642
76.29118200,6.28515417,-2.41736699,-5.66286167
76.31123600,5.92135240,-2.38864579,-5.85912315
76.33129000,6.16548253,-2.11100761,-6.70639831
76.35134500,6.62023474,-1.90517240,-7.36698573
76.37139900,6.74948010,-2.01048343,-7.42442811
76.39145200,6.34259655,-2.06313895,-7.30475648
76.41843800,5.95964732,-2.03441776,-7.31433021
76.43849300,5.82561509,-2.01048343,-7.31911707
76.45854900,5.95486046,-2.00569657,-7.27124842
76.47860400,6.24685924,-2.12058134,-7.28560902
76.49866000,6.41918639,-1.96261478,-7.56803407
76.51871600,6.11761388,-1.78071390,-7.79301674
76.53877100,5.69636973,-1.68976346,-7.88875405
76.55882600,5.59584556,-1.75199271,-7.80259047
76.57888000,5.53840318,-1.73284525,-7.78344301
76.59893400,5.61020616,-1.57487869,-7.97013076
76.61898800,5.26555185,-1.41691213,-8.00363882
76.63904200,4.55230892,-1.62274734,-7.89354091
76.65909800,4.48050594,-1.41691213,-8.21904775
76.67915300,4.46135848,-1.28766677,-8.40573550
76.69920700,4.32732625,-1.22065066,-8.46796475
76.71926100,3.82470539,-1.24458498,-8.48711221
76.73932200,3.84385285,-0.84727516,-9.06632292
76.75975200,4.06404866,-0.86642262,-8.97537248
76.77981500,4.37998177,-0.95737306,-8.83176652
76.79987400,4.57145638,-1.01002858,-8.87963517
76.81993100,3.85821345,-0.77547218,-9.04238859
76.83998600,2.64713652,-0.57921070,-8.94186442
76.86004300,1.90038553,-0.66058741,-8.61635758
76.88028700,2.04877836,-0.54091578,-8.82697965
76.90034200,2.37428520,-0.37337549,-9.19556828
76.92039700,2.10143388,-0.35901490,-9.13812590
76.94045100,1.01002858,-0.36380176,-9.00888053
76.96050500,0.57921070,-0.00957373,-9.40140349
76.98056100,0.24891700,0.10531104,-9.63595989
77.00061500,0.17232715,0.25849073,-9.78435271
77.02066900,0.31114625,0.03350806,-9.45405901
77.04072300,0.49304713,0.17711402,-9.51628826
77.06077700,-0.20104834,0.24413013,-9.19078141
77.08083700,-1.06268410,0.42124415,-9.10940470
77.10089400,-1.41212527,0.75632472,-9.65989422
77.12094900,-1.27330618,0.79940651,-9.81307391
77.14101100,-0.95258620,0.46432594,-9.22907634
77.16107900,-1.00045485,0.53134205,-8.93229069
77.18113500,-1.41691213,0.64143995,-8.95622501
77.20119900,-1.93389359,0.85206203,-9.27215812
77.22140500,-2.07271268,1.14406081,-9.65989422
77.24147300,-1.73763211,0.93343874,-9.43012468
77.26154100,-1.79986136,0.90950441,-8.93707755
77.28159700,-2.99179083,0.94301247,-8.51583340
77.30165200,-3.05402007,0.93822560,-8.79347159
77.32170600,-2.46523564,1.09619216,-9.18599455
77.34176000,-2.49395683,1.10097902,-8.92750382
77.36181400,-3.55664093,0.88078322,-8.17596597
77.38186800,-4.02575373,1.05311037,-8.18553970
77.40192200,-3.91565583,1.08183156,-8.19032656
77.42197600,-4.06404866,1.08183156,-8.19511343
77.44202900,-4.00181941,0.90471755,-8.16639224
77.46208400,-4.19329402,0.78025905,-8.14724477
77.48213800,-4.81079965,1.05789724,-8.22862149
77.50219300,-4.75335726,0.70366920,-7.74036122
77.52224700,-4.94961874,0.41645728,-7.78822988
77.54230100,-5.63414048,0.67973488,-8.78868473
77.56235500,-6.05538463,1.20629006,-9.10940470
77.58240900,-6.05059776,0.94301247,-8.62593131
77.60246300,-5.39958408,0.38773609,-7.67813197
77.62252000,-4.60975130,0.07658985,-7.30475648
77.64257400,-4.30339192,0.01436060,-7.79301674
77.66262800,-4.91611068,0.26327759,-8.66901309
77.68268300,-5.72030406,0.44039161,-8.61635758
77.70273700,-6.04581090,-0.08616358,-7.74993495
77.72279000,-5.62456675,-0.24413013,-7.67813197
77.74284400,-4.98312680,-0.28721192,-7.86960659
77.76289800,-4.37998177,-0.67973488,-7.54409974
77.78295700,-4.75814413,-0.67016114,-7.72600063
77.80302000,-5.62935362,-0.39252296,-8.46317789
77.82307500,-6.16548253,-0.18190088,-8.88920890
77.84312900,-6.14154821,-0.22498267,-8.53019400
77.86318300,-5.92135240,-0.73717726,-7.92704897
77.88323800,-5.08843784,-0.78983278,-8.19990029
77.90329200,-4.21722835,-1.27330618,-7.88875405
77.92334700,-5.89263121,-0.97652053,-8.16639224
77.94340000,-6.31387536,-0.90950441,-8.04672060
77.96345400,-5.81125450,-1.22065066,-7.73557436
77.98350800,-4.91611068,-1.34989602,-8.18075283
78.00356200,-4.79165219,-1.38340408,-8.57806265
78.02361600,-5.15066708,-1.25415871,-8.45360416
78.04367000,-4.74378353,-1.49350198,-8.38658804
78.06372400,-3.97788508,-1.63232107,-8.71688175
78.08378400,-4.14063850,-1.38819094,-9.40140349
78.10384100,-5.48574766,-1.43605960,-9.15727336
78.12389600,-5.70594346,-1.62753421,-8.68337369
78.14395000,-4.85388143,-1.84773001,-8.50147281
78.16401800,-4.08798298,-1.74241898,-8.93229069
78.18407700,-3.52313288,-1.70412405,-9.30087932
78.20449400,-3.43696930,-1.76635330,-9.36789543
78.22455000,-3.44654303,-1.55094436,-9.60245183
78.24460500,-3.50398541,-1.62274734,-9.47320647
78.26465900,-3.23592096,-1.88602494,-9.13333903
78.28471300,-3.02529888,-2.02963090,-8.94665128
78.30476700,-3.27900274,-1.92910672,-9.08547038
78.32482000,-3.62365705,-1.63710794,-9.41097722
78.34487300,-3.77204987,-1.57487869,-9.25301066
78.36494800,-2.92477471,-1.77114017,-8.99930680
78.38500400,-2.00090970,-1.72805838,-8.94186442
78.40507800,-1.84773001,-1.64189480,-8.87006144
78.42516200,-2.55618608,-1.67061600,-8.79347159
78.44618800,-2.97264336,-1.48392825,-9.09504411
78.46625400,-2.59926787,-1.43127273,-9.37268230
78.48632200,-2.05356522,-1.60838675,-9.35353484
78.50639100,-1.73284525,-1.79028763,-9.23865007
78.52644900,-1.58923929,-1.71848465,-9.43491155
78.54650400,-1.44563333,-1.39297781,-9.63595989
78.56655800,-1.29245364,-1.32596169,-9.64074675
78.58661200,-1.48392825,-1.33074856,-9.51628826
78.60667000,-1.24458498,-1.39297781,-9.29130559
78.62672600,-1.30202737,-1.42648587,-9.22428947
78.64678100,-1.18235573,-1.36425662,-9.33438737
78.66683800,-0.57921070,-1.30202737,-9.53064885
78.68689400,0.02872119,-1.31160110,-9.46363274
78.70694800,-0.11967163,-1.18714260,-9.14769963
78.72700400,-0.79940651,-1.40733840,-8.93229069
78.74706000,-0.62707936,-1.05311037,-9.75084466
78.76711700,0.38773609,-1.04832351,-10.12422015
78.78717200,0.75632472,-1.26851931,-9.90881121
78.80723800,0.60314503,-1.32117483,-9.55937004
78.82730500,0.25849073,-1.21586379,-9.55458318
78.84736700,0.56963697,-0.92865187,-9.74127093
78.86742200,0.66058741,-0.96215993,-9.60245183
78.88747900,0.96694679,-1.00524172,-9.56894377
78.90753300,1.52701004,-1.01481545,-9.58330437
78.92758600,1.44084646,-0.94779933,-9.43012468
78.94764000,1.15363454,-1.12970022,-9.02802799
78.96769300,1.37383035,-0.93343874,-9.19556828
78.98774700,1.75199271,-0.68930861,-9.37268230
79.00780100,1.95782792,-0.79461964,-9.44927214
79.02785500,2.26418730,-0.85206203,-9.46841960
79.04790800,2.33120341,-0.64143995,-9.36310857
79.06796200,2.43651445,-0.73239039,-9.08068351
79.08802100,2.96306963,-0.77547218,-9.14291276
79.10807600,3.10188873,-0.71324293,-9.20992888
79.12813000,3.06838067,-0.33029371,-9.30566618
79.14818400,3.19283917,-0.52655519,-8.89399576
79.16823800,3.39867438,-0.61750563,-8.85570084
79.18829200,3.88693464,-0.49304713,-8.86527457
79.20838000,3.90608210,-0.63665309,-8.46796475
79.22843700,3.70503376,-0.41167042,-8.34829312
79.24850100,3.96352449,-0.22976954,-8.34829312
79.26855600,4.68155428,-0.25370386,-8.50147281
79.28860900,5.43787900,-0.03829492,-8.29563760
79.30866300,4.89217636,-0.17711402,-7.41006752
79.32871700,4.65761996,-0.24413013,-7.02711829
79.34877100,5.48574766,-0.28721192,-7.36219886
79.36884100,6.28515417,0.05744238,-8.00842568
79.38889500,6.43833386,0.44996534,-7.99885195
79.40894900,6.16069567,-0.13881909,-6.63459533
79.42900300,5.90699180,-0.34465430,-5.78732017
79.44905800,6.84043054,-0.07658985,-5.94528673
79.46911300,7.53452601,-0.07658985,-6.28515417
79.48916700,7.07020008,0.23934327,-6.74948010
79.50922500,7.03190516,0.33508057,-6.18462999
79.52928000,7.04147889,-0.25370386,-5.05014291
79.54933400,7.48187050,-0.31114625,-4.73899667
79.56939100,8.28127700,-0.23455640,-4.88260263
79.58944500,7.69727943,-0.12924536,-4.98791366
79.60949900,7.11328187,0.17232715,-5.11237216
79.62955300,7.71164003,0.00957373,-4.75814413
79.64961000,8.35307998,-0.50740772,-3.97309822
79.66966500,8.61635758,-0.64622682,-3.61408332
79.68971900,8.56370206,-0.55048951,-3.53749347
79.70977300,8.29085073,-0.41645728,-3.27900274
79.72982700,8.43445669,-0.78504591,-2.67585771
79.74988100,8.94665128,-1.36425662,-2.14930253
79.76993500,9.10940470,-1.58445242,-2.09664701
79.78999200,9.14769963,-1.09619216,-2.66149712
79.81005000,8.83176652,-1.09140529,-2.94392217
79.83014100,9.06632292,-1.12012648,-3.02529888
79.85020700,9.44927214,-1.44563333,-2.87690606
79.87027100,9.74127093,-1.48392825,-2.57054668
79.89033200,9.18599455,-1.61796048,-2.13972880
79.91039000,8.76953727,-1.55573123,-2.03441776
79.93044500,9.16684709,-1.52701004,-2.18759745
79.95050000,9.73648406,-1.61796048,-2.40779326
79.97055400,9.75084466,-1.68497659,-2.41736699
79.99061200,9.22907634,-1.78071390,-2.23546610
80.01066800,9.23865007,-1.72805838,-2.09186014
80.03072400,9.40140349,-2.11579447,-1.59881302
80.05078100,9.02324113,-2.30248222,-1.21586379
80.07083600,8.67858683,-2.27376103,-1.35946975
80.09089100,8.82697965,-2.27854789,-1.85730374
80.11094500,9.43012468,-2.12058134,-2.30726908
80.13099900,10.22474432,-2.65192339,-1.57966556
80.15105300,9.74605779,-3.15933111,-0.93343874
80.17110700,9.21950261,-2.84818487,-0.98130739
80.19116200,9.36789543,-2.86254546,-1.11055275
80.21121700,9.86094256,-2.75723442,-1.15363454
80.23127100,9.88966375,-3.07795440,-0.88078322
80.25133300,9.71733660,-3.12103619,-1.08661843
80.27140700,9.59287810,-2.82425054,-1.59402615
80.29149200,9.39182976,-2.80988994,-1.63710794
80.31156000,9.34396110,-2.96785650,-1.52222317
80.33161500,9.59766497,-3.23592096,-1.36904348
80.35166900,9.58330437,-3.17369171,-1.50307571
80.37172300,9.14291276,-3.00136456,-1.58445242
80.39177600,9.43012468,-3.07795440,-1.59402615
80.41183100,9.80350018,-3.26464215,-1.60359988
80.43883000,8.80783219,-3.09231500,-1.81422196
80.45888900,8.04193374,-3.04923321,-2.03441776
80.47894400,8.14724477,-3.04444634,-2.57533354
80.49899900,8.96101188,-2.94392217,-3.17847857
80.51905300,9.08547038,-3.24070782,-3.08752813
80.53910800,9.13333903,-3.27900274,-2.98221709
80.55916200,8.91314323,-3.29815021,-2.78116875
80.57921900,8.36744058,-3.55185407,-2.69021831
80.59927400,8.03236001,-3.43696930,-3.36995319
80.61932800,8.03714687,-2.84339800,-4.56188265
80.63938200,7.92704897,-2.62798906,-5.15545395
80.65943900,7.90311464,-2.95349590,-5.15066708
80.67949400,7.77386928,-3.26942901,-5.04056918
80.69954800,7.43400184,-3.20719976,-5.18417514
80.71960200,7.54888661,-3.02529888,-5.64371421
80.73965600,7.77386928,-2.97264336,-5.93571300
80.75971000,7.74993495,-3.10667559,-6.00751598
80.77976400,7.16115052,-3.34601886,-5.97879478
80.79982100,6.47184191,-3.28378961,-6.31387536
80.81987500,6.59630041,-2.70936577,-7.18987171
80.83992900,6.56757922,-2.41736699,-7.76429555
80.85999400,6.12718761,-2.47002251,-7.75950868
80.88005100,5.81125450,-2.83382427,-7.59675526
80.90011300,5.03578232,-2.84339800,-7.79780361
80.92017000,4.46614534,-2.44608818,-8.24776895
80.94022500,4.26988387,-2.26418730,-8.63071817
80.96027900,4.44221102,-2.14451566,-9.03760172
80.98033400,4.79165219,-1.79507450,-9.42533782
81.00038800,4.51401400,-1.87645121,-9.25301066
81.02044200,3.77683674,-1.71369778,-8.81740592
81.04049600,2.77159502,-1.62274734,-8.28606387
81.06055300,2.45566191,-1.45520706,-8.62593131
81.08061000,2.56097295,-0.92865187,-9.46841960
81.10066600,2.39821953,-0.69409547,-9.43969841
81.12072000,1.65625540,-0.88078322,-8.95622501
81.14077500,0.67494801,-0.78983278,-8.66901309
81.16082900,0.21062207,-0.44517847,-8.89878263
81.18088300,0.37337549,-0.49783399,-8.97537248
81.20093900,0.56485011,-0.38294923,-9.23865007
81.22099300,0.45475221,-0.32550684,-9.51628826
81.24104700,0.37337549,-0.21062207,-9.90881121
81.26110400,0.05265552,-0.02393433,-9.89445062
81.28116500,-0.37337549,0.15796656,-9.54500945
81.30118300,-0.77547218,0.17711402,-8.98015934
81.32124700,-0.97173366,0.13881909,-8.65465250
81.34130300,-0.56006324,0.24891700,-9.01366740
81.36135800,-0.47868653,0.78504591,-9.57851751
81.38141200,-1.23022439,0.80898024,-9.23386320
81.40146600,-1.85730374,0.67973488,-8.64986563
81.42152000,-1.97218851,0.54091578,-8.40094864
81.44157400,-1.96740165,0.64622682,-8.68337369
81.46163200,-2.14451566,0.92865187,-9.07589665
81.48168800,-2.45566191,0.90950441,-9.19078141
81.50174300,-2.60405473,0.98130739,-9.22907634
81.52179700,-2.81467681,1.12012648,-9.07589665
81.54185100,-2.96785650,1.03396291,-8.54455460
81.56190500,-2.88169292,0.98609426,-8.70252115
81.58195900,-2.98700396,1.34989602,-9.30566618
81.60201400,-2.92956158,1.46956765,-8.95622501
81.62206800,-3.46569049,1.26373244,-7.91268837
81.64212200,-4.05447493,1.18235573,-7.55367348
81.66217900,-3.80077106,1.43127273,-8.15681851
81.68223300,-3.54228034,1.43605960,-8.55891519
81.70228700,-3.91086897,1.45999392,-8.54934146
81.72234100,-4.66240682,1.36904348,-8.22862149
81.74239500,-5.11715903,1.28766677,-8.19511343
81.76244900,-4.78207845,1.41212527,-8.35307998
81.78250300,-4.73420980,1.21107693,-7.68770570
81.80256100,-5.09801157,1.03874977,-7.19944544
81.82261600,-5.25597812,0.93822560,-7.38134632
81.84267000,-5.60063242,1.22065066,-7.99885195
81.86272800,-5.78732017,1.43127273,-8.18553970
81.88278300,-5.76338585,1.15842141,-7.48665736
81.90284200,-5.57191123,0.74196412,-7.03669202
81.92329900,-5.75859898,1.03396291,-7.61590272
81.94335600,-5.63892735,0.81376710,-7.64941078
81.96340900,-5.62456675,0.44517847,-7.37177259
81.98346300,-5.56712437,0.33986744,-7.38613319
82.00351700,-5.60063242,0.20583521,-7.74514809
82.02357100,-5.93571300,0.57442384,-8.55891519
82.04362500,-6.35695715,0.41167042,-8.37222744
82.06367900,-6.30430163,-0.18190088,-7.27603529
82.08374000,-6.71597204,-0.35422803,-7.07498694
82.10379600,-6.79734875,-0.23455640,-7.65898451
82.12385100,-6.69682458,-0.08616358,-8.08501553
82.14390500,-5.96443419,-0.16275342,-7.83609853
82.16395800,-6.29951476,-0.44517847,-7.22816663
82.18401200,-7.04626575,-0.75632472,-7.05583948
82.20406600,-6.38567834,-0.79461964,-7.86960659
82.22411900,-5.55755064,-0.45475221,-8.54934146
82.24417300,-5.61977989,-0.78504591,-8.13288418
82.26422700,-5.52404258,-1.13448708,-7.28560902
82.28428400,-4.99270053,-1.45520706,-7.70685317
82.30433900,-4.54273519,-1.03396291,-9.21950261
82.32440100,-5.23683066,-1.06268410,-9.19556828
82.34448500,-6.61544787,-1.34032229,-8.24776895
82.36454000,-7.19465858,-1.56530496,-7.52973915
82.38459500,-5.81604136,-1.66582913,-8.14724477
82.40464900,-4.23158894,-1.37383035,-9.07110978
82.42470200,-4.55230892,-1.47435452,-8.70730802
82.44475600,-5.86391002,-1.56051809,-8.28127700
82.46481100,-5.67243540,-1.53658377,-8.32435879
82.48487000,-4.40391609,-1.52222317,-8.68816056
82.50492500,-3.42739557,-1.65146854,-8.89878263
82.52497900,-3.67631257,-1.91474613,-8.91793009
82.54503600,-4.43263729,-1.70412405,-9.17642082
82.56509000,-4.50922713,-1.77592703,-9.10940470
82.58514400,-3.59972272,-1.97218851,-9.32960051
82.60519900,-2.88169292,-1.73763211,-9.61681243
82.62525300,-3.21198663,-1.81422196,-9.25779753
82.64530700,-3.70024689,-1.79986136,-8.77911100
82.66536200,-3.50877228,-1.73763211,-8.82697965
82.68541900,-2.40779326,-1.70412405,-9.24822380
82.70547300,-1.87166434,-1.59881302,-9.38704289
82.72552700,-2.35513774,-1.64189480,-9.10461784
82.74558000,-2.93434844,-1.81422196,-8.50625967
82.76563400,-2.48916997,-1.93389359,-8.53498087
82.78568800,-1.00045485,-1.90517240,-9.25301066
82.80574300,-0.76111159,-1.72327152,-9.66946795
82.82579700,-1.75199271,-1.64668167,-9.51628826
82.84585100,-2.39343266,-1.61317361,-9.36789543
82.86590500,-1.61317361,-1.78071390,-9.34874797
82.88596400,-0.31593311,-1.68497659,-9.69340227
82.90602200,-0.03829492,-1.70412405,-9.65510735
82.92608100,-0.50262086,-1.70891092,-9.47799333
82.94614200,-0.62229249,-1.64189480,-9.57373064
82.96619800,-0.35901490,-1.39776467,-9.71733660
82.98625300,-0.00957373,-1.48392825,-9.48278020
83.00630900,0.32071998,-1.45520706,-9.42055095
83.02636400,0.28242505,-1.45042019,-9.34874797
83.04641800,0.02872119,-1.41212527,-9.32481364
83.06647200,0.29199878,-1.34510915,-9.48756706
83.08653400,0.74196412,-1.42648587,-9.43969841
83.10659200,0.62229249,-1.42169900,-9.33438737
83.12664700,0.49783399,-1.44084646,-9.27215812
83.14670100,0.69888234,-1.23022439,-9.62159929
83.16675500,1.42648587,-1.25415871,-9.62159929
83.18680800,1.89081180,-1.45520706,-9.36310857
83.20686200,1.98654911,-1.45520706,-9.31523991
83.22691600,1.57487869,-1.22065066,-9.43491155
83.24696900,1.26373244,-1.00524172,-9.41576408
83.26702300,1.74241898,-1.03874977,-9.32481364
83.28708100,2.35513774,-1.29724050,-9.20514201
83.30713900,2.83382427,-1.19192946,-9.42055095
83.32720800,2.68064458,-1.02917604,-9.36789543
83.34731400,2.05356522,-0.90950441,-9.11897843
83.36738300,1.99612284,-0.89993068,-8.88442203
83.38744900,2.67585771,-1.20629006,-8.71209488
83.40750400,3.60929645,-1.14884768,-9.06632292
83.42755800,4.03054060,-0.98130739,-9.30566618
83.44761200,3.15454425,-0.78504591,-9.15727336
83.46769100,2.73808696,-0.69409547,-8.83176652
83.48775100,3.51834601,-0.87599635,-8.76475040
83.50795700,4.45178475,-0.96215993,-8.85570084
83.52802200,4.54273519,-0.91429128,-8.93229069
83.54921300,3.88693464,-0.57921070,-9.03281486
83.56927800,4.18372029,-0.64622682,-8.49189908
83.58933700,4.86824203,-0.99088112,-8.14245791
83.60940000,5.66764854,-0.88078322,-8.35786685
83.62946400,5.74902525,-0.73717726,-8.48711221
83.64952400,4.72942294,-0.37816236,-8.43445669
83.66960500,4.61932503,-0.27763819,-7.78822988
83.68966200,5.40437095,-0.51698145,-7.19944544
83.71077900,6.30430163,-0.65101368,-6.99361023
83.73083900,6.78298816,-0.42124415,-7.08456067
83.75089500,6.30908849,-0.25370386,-6.99839710
83.77097400,6.11761388,0.00000000,-7.04626575
83.79103100,6.62980847,-0.03350806,-6.81649622
83.81108800,7.18987171,-0.29199878,-6.48141564
