source;target;next_n;prev_n;next_e;distance
31;24;33;53;46;0.00864455
31;53;33;25;46;0.00849581
31;25;33;18;46;0.00835875
31;15;34;16;47;0.00921801
31;74;34;72;47;0.0137259
31;67;34;16;47;0.0084873
31;38;33;18;46;0.00619729
31;16;34;37;47;0.00689792
31;75;32;32;45;0.00105617
31;18;33;33;46;0.00606991
31;33;33;31;46;0.00277251
31;62;34;60;47;0.00458661
31;3;34;0;47;0.0158133
31;64;34;37;47;0.00758604
31;35;33;33;46;0.0045707
31;32;32;31;45;0.000135997
31;61;34;60;47;0.00439442
31;2;34;0;47;0.0147451
31;34;34;31;47;0.000835238
31;63;34;61;47;0.00756844
31;4;34;0;47;0.0158126
31;66;34;67;47;0.00980476
31;37;34;62;47;0.00599023
31;29;34;37;47;0.00861504
31;58;34;65;47;0.013813
31;28;34;29;47;0.0100736
31;17;34;15;47;0.0125808
31;76;34;59;47;0.0148996
31;0;34;1;47;0.0125337
31;59;34;58;47;0.0144806
31;20;34;1;47;0.0126644
31;72;34;70;47;0.012368
31;13;34;40;47;0.0138141
31;41;34;66;47;0.0100999
31;42;34;41;47;0.0112824
31;39;34;41;47;0.0105529
31;21;34;39;47;0.011697
31;40;34;39;47;0.0135408
31;30;34;11;47;0.0126293
31;55;34;42;47;0.0151931
31;73;34;72;47;0.0136963
31;22;34;17;47;0.0147798
31;57;34;58;47;0.0145367
31;26;34;13;47;0.0144185
31;45;34;26;47;0.0146657
31;43;34;45;47;0.015271
66;76;67;59;199;0.0127621
66;35;67;33;199;0.013565
66;59;67;58;199;0.0123431
66;57;67;58;199;0.0123992
66;24;67;53;199;0.0110441
66;23;67;25;199;0.010933
66;5;67;2;199;0.0130809
66;51;41;48;198;0.0114457
66;52;41;49;198;0.0114344
66;32;67;31;199;0.00994076
66;49;41;7;198;0.0102732
66;48;41;7;198;0.0103105
66;47;41;7;198;0.00990926
66;14;41;19;198;0.0111504
66;31;67;34;199;0.00980476
66;75;67;34;199;0.0106194
66;8;41;6;198;0.00971329
66;30;67;11;199;0.0104536
66;43;41;45;198;0.00546623
66;64;67;37;199;0.00541035
66;29;67;37;199;0.00643935
66;1;67;15;199;0.00535213
66;60;67;62;199;0.00646473
66;62;67;37;199;0.00521815
66;3;67;0;199;0.0118222
66;4;41;20;198;0.00683558
66;63;67;64;199;0.0057501
66;22;41;17;198;0.00568255
66;20;41;17;198;0.00362421
66;37;67;16;199;0.00381453
66;7;41;6;198;0.00907159
66;69;67;16;199;0.00438136
66;10;41;13;198;0.00839069
66;40;41;39;198;0.00373601
66;45;41;26;198;0.00486097
66;16;67;67;199;0.00290684
66;26;41;13;198;0.00461378
66;55;41;42;198;0.00538838
66;70;68;71;197;0.00540268
66;11;67;29;199;0.00880051
66;41;41;66;198;0.000295103
66;9;41;22;198;0.00581021
66;68;68;66;197;0.0012665
66;67;67;66;199;0.00131746
66;15;67;16;199;0.00522693
66;74;68;72;197;0.00962839
66;39;41;41;198;0.000748102
66;21;41;39;198;0.00189224
66;13;41;40;198;0.00400929
66;72;68;70;197;0.00827049
66;42;41;41;198;0.00147761
66;71;68;68;197;0.00426517
66;12;41;10;198;0.00974491
66;17;41;21;198;0.00348357
66;27;41;22;198;0.00586988
66;61;67;62;199;0.0056342
66;2;67;0;199;0.010754
66;18;67;15;199;0.00846945
66;0;67;1;199;0.00854257
66;38;67;18;199;0.00859683
66;54;41;55;198;0.00622793
66;56;41;55;198;0.00605467
66;65;67;64;199;0.00646246
66;6;41;9;198;0.00895019
66;36;41;12;198;0.0100574
66;44;41;9;198;0.00598731
66;46;41;27;198;0.00875945
66;28;67;29;199;0.00789792
66;58;67;65;199;0.0116755
66;34;67;60;199;0.00896952
66;19;41;4;198;0.00899225
66;73;68;72;197;0.00959872
66;25;67;18;199;0.0107583
66;33;67;18;199;0.0117668
66;53;67;25;199;0.0108954
66;50;41;46;198;0.0127174
32;49;31;7;212;0.0194661
32;48;31;7;212;0.0195033
32;47;31;7;212;0.0191021
32;8;31;6;212;0.0189061
32;36;31;12;212;0.0160163
32;56;31;55;212;0.0159954
32;54;31;55;212;0.0161687
32;7;31;6;212;0.0182644
32;46;31;27;212;0.0179927
32;6;31;9;212;0.018143
32;44;31;9;212;0.0151801
32;19;31;4;212;0.0181052
32;5;31;2;212;0.017208
32;27;31;22;212;0.0151031
32;68;31;67;212;0.00892015
32;9;31;20;212;0.015003
32;71;31;69;212;0.00889548
32;12;31;10;212;0.0157038
32;70;31;69;212;0.00963623
32;11;31;29;212;0.0111122
32;23;31;25;212;0.00866947
32;65;31;63;212;0.00873597
32;69;31;16;212;0.00850843
32;10;31;11;212;0.0143496
32;1;31;15;212;0.00947921
32;60;31;34;212;0.00347603
32;24;31;53;212;0.00878055
32;53;31;25;212;0.0086318
32;25;31;18;212;0.00849474
32;15;31;16;212;0.00935401
32;74;31;72;212;0.0138619
32;67;31;16;212;0.0086233
32;38;31;18;212;0.00633329
32;16;31;37;212;0.00703392
32;75;75;32;213;0.000920177
32;18;31;33;212;0.00620591
32;62;31;60;212;0.0047226
32;3;31;0;212;0.0159493
32;33;31;31;212;0.00290851
32;31;31;32;212;0.000135997
32;64;31;37;212;0.00772204
32;35;31;33;212;0.0047067
32;61;31;60;212;0.00453042
32;2;31;0;212;0.014881
32;34;31;31;212;0.000971234
32;63;31;61;212;0.00770443
32;4;31;0;212;0.0159486
32;66;31;67;212;0.00994076
32;37;31;62;212;0.00612622
32;29;31;37;212;0.00875104
32;58;31;65;212;0.013949
32;28;31;29;212;0.0102096
32;17;31;15;212;0.0127168
32;76;31;59;212;0.0150356
32;0;31;1;212;0.0126696
32;59;31;58;212;0.0146166
32;20;31;1;212;0.0128004
32;72;31;70;212;0.012504
32;13;31;40;212;0.01395
32;41;31;66;212;0.0102359
32;42;31;41;212;0.0114184
32;39;31;41;212;0.0106889
32;21;31;39;212;0.011833
32;40;31;39;212;0.0136768
32;30;31;11;212;0.0127653
32;55;31;42;212;0.0153291
32;73;31;72;212;0.0138323
32;22;31;17;212;0.0149158
32;57;31;58;212;0.0146727
32;26;31;13;212;0.0145545
32;45;31;26;212;0.0148017
32;43;31;45;212;0.015407
38;76;18;59;125;0.0155453
38;59;18;58;125;0.0151262
38;57;18;58;125;0.0151823
38;51;1;48;127;0.0144416
38;52;1;49;127;0.0144303
38;12;18;10;125;0.0161753
38;54;1;56;127;0.0137499
38;49;1;7;127;0.0132692
38;48;1;7;127;0.0133064
38;47;1;7;127;0.0129052
38;8;1;6;127;0.0127092
38;14;1;19;127;0.0140665
38;50;1;51;127;0.0157133
38;30;18;11;125;0.0132368
38;73;18;72;125;0.0124883
38;74;18;72;125;0.012518
38;36;18;12;125;0.0164878
38;56;1;43;127;0.0126813
38;21;18;17;125;0.00832402
38;34;18;31;125;0.00703253
38;3;1;0;127;0.00975238
38;62;18;37;125;0.00800131
38;32;18;31;125;0.00633329
38;69;18;16;125;0.00716451
38;10;18;11;125;0.0148211
38;37;18;16;125;0.00659769
38;2;1;0;127;0.00868415
38;61;18;62;125;0.00841735
38;31;18;33;125;0.00619729
38;64;18;37;125;0.0081935
38;5;1;2;127;0.0110111
38;35;18;33;125;0.00522297
38;9;1;20;127;0.00880615
38;68;18;67;125;0.00757623
38;67;18;16;125;0.00727937
38;25;18;18;125;0.00241622
38;18;18;38;125;0.000127382
38;1;1;38;127;0.00328231
38;60;18;62;125;0.00924788
38;15;18;18;125;0.0033699
38;4;1;0;127;0.00975165
38;63;18;64;125;0.00853325
38;33;18;18;125;0.00342478
38;20;1;1;127;0.00660346
38;53;53;38;126;0.00235094
38;24;53;53;126;0.00249968
38;23;18;25;125;0.00259095
38;29;18;37;125;0.00922251
38;0;1;1;127;0.00647274
38;16;18;15;125;0.00568999
38;75;18;32;125;0.00725346
38;17;18;15;125;0.00673269
38;22;18;17;125;0.00893166
38;70;18;69;125;0.0082923
38;11;18;29;125;0.0115837
38;71;18;69;125;0.00755156
38;66;18;67;125;0.00859683
38;7;1;6;127;0.0120675
38;65;18;64;125;0.00924562
38;6;1;9;127;0.0119461
38;72;18;70;125;0.0111601
38;13;18;40;125;0.0104881
38;39;18;41;125;0.00934494
38;40;18;21;125;0.0102148
38;41;18;66;125;0.00889194
38;19;1;4;127;0.0119083
38;44;1;9;127;0.00898324
38;42;18;41;125;0.0100744
38;26;18;22;125;0.0100088
38;27;1;44;127;0.00911645
38;46;1;44;127;0.0118991
38;45;1;27;127;0.0101996
38;28;18;29;125;0.0106811
38;58;18;65;125;0.0144587
38;55;1;56;127;0.0133476
38;43;1;45;127;0.0108049
12;24;10;53;52;0.0186226
12;23;10;25;52;0.0185115
12;76;10;59;52;0.0185252
12;59;10;58;52;0.0181062
12;57;10;58;52;0.0181623
12;53;10;25;52;0.0184738
12;3;10;0;52;0.0194007
12;25;10;18;52;0.0183368
12;73;10;72;52;0.0172837
12;74;10;72;52;0.0173133
12;33;10;31;52;0.0183404
12;32;10;31;52;0.0157038
12;2;10;19;52;0.0183016
12;31;10;34;52;0.0155678
12;75;10;34;52;0.0163825
12;72;10;70;52;0.0159554
12;54;36;56;54;0.0090015
12;6;10;9;52;0.0106849
12;65;10;64;52;0.0122255
12;44;10;9;52;0.00772203
12;20;10;17;52;0.00963168
12;46;10;27;52;0.0104942
12;17;10;21;52;0.00949104
12;9;10;22;52;0.00754493
12;68;10;66;52;0.0110114
12;37;10;29;52;0.00957762
12;28;10;29;52;0.00841137
12;22;10;26;52;0.00741727
12;27;10;22;52;0.00760461
12;56;36;43;54;0.00793286
12;41;10;39;52;0.00944981
12;71;10;69;52;0.0123469
12;7;10;6;52;0.0108063
12;66;10;41;52;0.00974491
12;36;36;12;54;0.000312465
12;30;30;12;53;0.00351369
12;43;36;36;54;0.00605644
12;42;10;39;52;0.0099117
12;13;10;10;52;0.00573562
12;55;36;56;54;0.00859916
12;26;10;13;52;0.00634011
12;10;10;12;52;0.00135423
12;69;10;16;52;0.0119598
12;39;10;40;52;0.00899681
12;29;10;11;52;0.0069528
12;11;10;10;52;0.00459164
12;70;10;69;52;0.0130876
12;40;10;13;52;0.0060089
12;21;10;40;52;0.00789971
12;45;10;26;52;0.00658731
12;15;10;16;52;0.0128054
12;16;10;37;52;0.0104853
12;64;10;37;52;0.0111734
12;62;10;37;52;0.0109812
12;4;10;20;52;0.0128431
12;63;10;64;52;0.0115132
12;1;10;15;52;0.0129306
12;60;10;62;52;0.0122278
12;67;10;66;52;0.0110624
12;8;10;6;52;0.011448
12;50;10;46;52;0.0144521
12;47;10;7;52;0.011644
12;48;10;7;52;0.0120452
12;49;10;7;52;0.012008
12;61;10;62;52;0.0113973
12;14;10;8;52;0.0129065
12;52;10;49;52;0.0131691
12;51;10;48;52;0.0131804
12;58;10;65;52;0.0174386
12;34;10;60;52;0.0147326
12;18;10;15;52;0.0160479
12;0;10;1;52;0.016121
12;19;10;4;52;0.0149997
12;38;10;18;52;0.0161753
67;51;66;48;183;0.0127632
67;52;66;49;183;0.0127519
67;76;16;59;181;0.0114446
67;35;16;33;181;0.0122476
67;49;66;7;183;0.0115907
67;48;66;7;183;0.0116279
67;47;66;7;183;0.0112267
67;59;16;58;181;0.0110256
67;57;16;58;181;0.0110817
67;14;66;19;183;0.0124678
67;8;66;6;183;0.0110307
67;50;66;46;183;0.0140348
67;24;16;53;181;0.00972663
67;23;16;25;181;0.00961556
67;5;16;2;181;0.0117634
67;12;66;10;183;0.0110624
67;32;16;31;181;0.0086233
67;19;66;4;183;0.0103097
67;72;16;70;181;0.0070595
67;13;66;40;183;0.00532675
67;63;16;64;181;0.00443264
67;4;66;20;183;0.00815304
67;65;16;64;181;0.005145
67;6;66;9;183;0.0102677
67;20;66;17;183;0.00494166
67;18;16;15;181;0.00715199
67;1;16;15;181;0.00403467
67;60;16;62;181;0.00514727
67;61;16;62;181;0.00431674
67;2;16;0;181;0.00943651
67;17;66;21;183;0.00480103
67;55;66;42;183;0.00670584
67;62;16;37;181;0.00390069
67;3;16;0;181;0.0105047
67;64;16;37;181;0.00409289
67;0;16;1;181;0.00722511
67;29;16;37;181;0.00512189
67;38;16;18;181;0.00727937
67;70;16;69;181;0.00419169
67;11;16;29;181;0.00748305
67;41;66;66;183;0.00161256
67;15;16;16;181;0.00390947
67;74;16;72;181;0.0084174
67;16;16;67;181;0.00158938
67;75;16;34;181;0.00930191
67;42;66;41;183;0.00279507
67;71;68;68;182;0.00329552
67;66;66;67;183;0.00131746
67;7;66;6;183;0.0103891
67;37;16;16;181;0.00249707
67;40;66;39;183;0.00505347
67;69;16;16;181;0.0030639
67;10;66;13;183;0.00970815
67;68;68;67;182;0.000296857
67;9;66;22;183;0.00712767
67;39;66;41;183;0.00206556
67;21;66;39;183;0.0032097
67;22;66;17;183;0.007
67;28;16;29;181;0.00658047
67;58;16;65;181;0.0103581
67;34;16;60;181;0.00765206
67;26;66;13;183;0.00593124
67;45;66;26;183;0.00617843
67;43;66;45;183;0.00678369
67;27;66;22;183;0.00718734
67;54;66;55;183;0.00754539
67;56;66;55;183;0.00737213
67;36;66;12;183;0.0113748
67;73;16;72;181;0.00838773
67;44;66;9;183;0.00730477
67;25;16;18;181;0.00944083
67;33;16;18;181;0.0104494
67;46;66;27;183;0.0100769
67;53;16;25;181;0.00957789
67;30;16;11;181;0.00913616
67;31;16;34;181;0.0084873
63;51;64;48;171;0.0164479
63;52;64;49;171;0.0164366
63;49;64;7;171;0.0152754
63;48;64;7;171;0.0153127
63;47;64;7;171;0.0149114
63;8;64;6;171;0.0147155
63;14;64;19;171;0.0160727
63;50;64;51;171;0.0177196
63;36;64;12;171;0.0118256
63;56;64;55;171;0.0118048
63;54;64;55;171;0.011978
63;7;64;6;171;0.0140738
63;46;64;27;171;0.013802
63;24;64;53;171;0.0109805
63;6;64;9;171;0.0139524
63;44;64;9;171;0.0109895
63;23;64;25;171;0.0108694
63;19;64;4;171;0.0139146
63;72;64;70;171;0.00831338
63;13;64;40;171;0.00975939
63;20;64;1;171;0.0086097
63;18;64;15;171;0.00840587
63;17;64;15;171;0.00852614
63;76;65;59;169;0.00733118
63;1;64;15;171;0.00528855
63;60;61;61;170;0.0042284
63;28;64;29;171;0.00601895
63;68;64;67;171;0.0047295
63;9;64;20;171;0.0108124
63;42;64;41;171;0.00722771
63;71;64;69;171;0.00470483
63;12;64;10;171;0.0115132
63;41;64;66;171;0.0060452
63;70;64;69;171;0.00544557
63;11;64;29;171;0.00692154
63;34;61;60;170;0.0067332
63;4;64;0;171;0.0117579
63;66;64;67;171;0.0057501
63;37;64;64;171;0.00193556
63;65;65;63;169;0.00103154
63;61;61;63;170;0.00317401
63;2;64;0;171;0.0106904
63;64;64;63;171;0.000339748
63;5;64;2;171;0.0130173
63;0;64;1;171;0.00847899
63;59;65;58;169;0.00691216
63;58;65;65;169;0.00624461
63;29;64;37;171;0.00456038
63;16;64;37;171;0.00284326
63;75;61;34;170;0.00838305
63;62;64;37;171;0.00333918
63;3;64;0;171;0.0117586
63;15;64;16;171;0.00516335
63;74;64;72;171;0.00967128
63;38;64;18;171;0.00853325
63;67;64;16;171;0.00443264
63;69;64;16;171;0.00431778
63;10;64;11;171;0.010159
63;39;64;41;171;0.0064982
63;57;65;58;169;0.00696824
63;21;64;39;171;0.00764234
63;40;64;39;171;0.00948611
63;31;61;34;170;0.00756844
63;30;64;11;171;0.00857465
63;55;64;42;171;0.0111385
63;32;61;31;170;0.00770443
63;33;61;31;170;0.010341
63;73;64;72;171;0.00964161
63;25;64;18;171;0.0106947
63;22;64;17;171;0.0107251
63;53;64;25;171;0.0108318
63;26;64;13;171;0.0103639
63;35;61;33;170;0.0121391
63;45;64;26;171;0.0106111
63;43;64;45;171;0.0112163
63;27;64;22;171;0.0109124
68;51;66;48;200;0.0127122
68;52;66;49;200;0.0127009
68;76;67;59;202;0.0117415
68;35;67;33;202;0.0125444
68;59;67;58;202;0.0113225
68;57;67;58;202;0.0113786
68;49;66;7;200;0.0115397
68;48;66;7;200;0.011577
68;47;66;7;200;0.0111758
68;14;66;19;200;0.0124169
68;8;66;6;200;0.0109798
68;50;66;46;200;0.0139839
68;24;67;53;202;0.0100235
68;23;67;25;202;0.00991241
68;5;67;2;202;0.0120603
68;12;66;10;200;0.0110114
68;32;67;31;202;0.00892015
68;19;66;4;200;0.0102587
68;63;67;64;202;0.0047295
68;4;66;20;200;0.00810209
68;65;67;64;202;0.00544186
68;6;66;9;200;0.0102167
68;20;66;17;200;0.00489071
68;18;67;15;202;0.00744885
68;1;67;15;202;0.00433153
68;60;67;62;202;0.00544412
68;61;67;62;202;0.0046136
68;2;67;0;202;0.00973337
68;72;71;70;201;0.00700399
68;13;66;40;200;0.00527579
68;17;66;21;200;0.00475008
68;62;67;37;202;0.00419755
68;3;67;0;202;0.0108016
68;64;67;37;202;0.00438975
68;0;67;1;202;0.00752197
68;29;67;37;202;0.00541875
68;55;66;42;200;0.00665489
68;16;67;67;202;0.00188624
68;75;67;34;202;0.00959877
68;42;66;41;200;0.00274412
68;71;71;68;201;0.00299866
68;38;67;18;202;0.00757623
68;67;67;68;202;0.000296857
68;70;71;71;201;0.00413618
68;11;67;29;202;0.00777991
68;41;66;66;200;0.00156161
68;15;67;16;202;0.00420633
68;74;71;72;201;0.00836189
68;9;66;22;200;0.00707671
68;39;66;41;200;0.0020146
68;66;66;68;200;0.0012665
68;7;66;6;200;0.0103381
68;37;67;16;202;0.00279393
68;40;66;39;200;0.00500251
68;69;67;16;202;0.00336075
68;10;66;13;200;0.00965719
68;21;66;39;200;0.00315875
68;22;66;17;200;0.00694905
68;26;66;13;200;0.00588028
68;28;67;29;202;0.00687732
68;58;67;65;202;0.0106549
68;34;67;60;202;0.00794892
68;45;66;26;200;0.00612748
68;43;66;45;200;0.00673273
68;27;66;22;200;0.00713638
68;54;66;55;200;0.00749443
68;56;66;55;200;0.00732118
68;36;66;12;200;0.0113239
68;73;71;72;201;0.00833222
68;44;66;9;200;0.00725381
68;46;66;27;200;0.0100259
68;25;67;18;202;0.00973769
68;33;67;18;202;0.0107462
68;53;67;25;202;0.00987475
68;30;67;11;202;0.00943302
68;31;67;34;202;0.00878416
13;76;40;59;74;0.0167714
13;59;40;58;74;0.0163524
13;57;40;58;74;0.0164085
13;32;40;31;74;0.01395
13;35;40;33;74;0.0154563
13;31;40;34;74;0.0138141
13;75;40;34;74;0.0146287
13;24;40;53;74;0.0129354
13;23;40;25;74;0.0128243
13;5;40;2;74;0.0148929
13;73;40;72;74;0.013608
13;74;40;72;74;0.0136377
13;53;40;25;74;0.0127866
13;34;40;60;74;0.0129788
13;58;40;65;74;0.0156848
13;3;40;0;74;0.013666
13;33;40;18;74;0.0136581
13;25;40;18;74;0.0126496
13;1;40;20;74;0.0072172
13;60;40;62;74;0.010474
13;4;40;20;74;0.00710743
13;63;40;64;74;0.00975939
13;66;40;41;74;0.00400929
13;7;26;6;75;0.00507069
13;54;26;56;75;0.004402
13;41;40;39;74;0.00371419
13;6;26;9;75;0.00494929
13;65;40;64;74;0.0104718
13;15;40;17;74;0.00711821
13;44;26;9;75;0.00198641
13;20;40;17;74;0.00389605
13;46;26;27;75;0.00475855
13;17;40;21;74;0.00375542
13;42;40;39;74;0.00417607
13;72;40;70;74;0.0122798
13;55;26;56;75;0.00399965
13;26;26;13;75;0.000604489
13;40;40;13;74;0.00027328
13;68;40;66;74;0.00527579
13;9;26;22;75;0.00180931
13;39;40;40;74;0.00326119
13;10;10;13;76;0.0043814
13;69;40;16;74;0.00839065
13;36;10;12;76;0.00604809
13;21;40;40;74;0.00216409
13;22;26;26;75;0.00168165
13;67;40;66;74;0.00532675
13;8;26;6;75;0.00571239
13;45;26;26;75;0.000851683
13;43;26;45;75;0.00145693
13;27;26;22;75;0.00186898
13;56;26;43;75;0.00333336
13;11;10;10;76;0.00761881
13;70;40;71;74;0.00941197
13;12;10;10;76;0.00573562
13;71;40;68;74;0.00827446
13;50;26;46;75;0.00871645
13;47;26;7;75;0.00590836
13;48;26;7;75;0.00630958
13;49;26;7;75;0.00627233
13;16;40;67;74;0.00691613
13;14;26;8;75;0.00717086
13;30;10;12;76;0.00924931
13;52;26;49;75;0.0074335
13;51;26;48;75;0.00744481
13;37;40;16;74;0.00782382
13;0;40;4;74;0.0103863
13;19;40;4;74;0.00926409
13;18;40;15;74;0.0103607
13;38;40;18;74;0.0104881
13;29;10;11;76;0.00997997
13;64;40;37;74;0.00941964
13;62;40;37;74;0.00922744
13;61;40;62;74;0.00964349
13;2;40;19;74;0.012566
13;28;10;29;76;0.0114385
15;76;16;59;14;0.0121754
15;59;16;58;14;0.0117563
15;57;16;58;14;0.0118124
15;51;1;48;15;0.0112845
15;52;1;49;15;0.0112732
15;12;16;10;14;0.0128054
15;54;17;56;16;0.0103826
15;32;16;31;14;0.00935401
15;49;1;7;15;0.0101121
15;48;1;7;15;0.0101493
15;47;1;7;15;0.00974809
15;8;1;6;15;0.00955212
15;14;1;19;15;0.0109093
15;50;1;51;15;0.0125562
15;75;16;34;14;0.0100326
15;30;16;11;14;0.00986687
15;73;16;72;14;0.00911844
15;74;16;72;14;0.00914811
15;68;16;67;14;0.00420633
15;9;1;20;15;0.00564904
15;71;16;69;14;0.00418166
15;70;16;69;14;0.0049224
15;11;16;29;14;0.00821376
15;53;18;25;17;0.00566842
15;22;17;17;16;0.00556176
15;21;17;17;16;0.00495412
15;61;16;62;14;0.00504745
15;2;1;0;15;0.00552704
15;3;1;0;15;0.00659527
15;62;16;37;14;0.0046314
15;60;16;62;14;0.00587798
15;1;1;15;15;0.000125201
15;25;18;18;17;0.00553136
15;4;1;0;15;0.00659455
15;63;16;64;14;0.00516335
15;33;18;18;17;0.00653991
15;16;16;15;14;0.00232009
15;17;17;15;16;0.00336278
15;69;16;16;14;0.00379461
15;10;16;11;14;0.0114512
15;18;18;15;17;0.00324252
15;29;16;37;14;0.00585261
15;0;1;1;15;0.00331564
15;67;16;16;14;0.00390947
15;38;18;18;17;0.0033699
15;64;16;37;14;0.0048236
15;5;1;2;15;0.00785395
15;20;1;1;15;0.00344635
15;66;16;67;14;0.00522693
15;7;1;6;15;0.00891042
15;37;16;16;14;0.00322779
15;65;16;64;14;0.00587572
15;6;1;9;15;0.00878903
15;72;16;70;14;0.00779022
15;13;17;40;16;0.00711821
15;39;16;41;14;0.00597503
15;40;17;21;16;0.00684493
15;41;16;66;14;0.00552203
15;42;16;41;14;0.00670455
15;19;1;4;15;0.00875121
15;23;18;25;17;0.00570608
15;26;17;22;16;0.00663891
15;27;17;22;16;0.00574909
15;44;1;9;15;0.00582614
15;24;18;53;17;0.00581716
15;45;17;27;16;0.00683227
15;46;17;27;16;0.00863866
15;28;16;29;14;0.00731118
15;58;16;65;14;0.0110888
15;34;16;60;14;0.00838277
15;35;18;33;17;0.0083381
15;31;16;34;14;0.00921801
15;55;17;56;16;0.00998023
15;43;17;45;16;0.00743752
15;56;17;43;16;0.00931394
15;36;16;12;14;0.0131179
47;32;7;31;88;0.0191021
47;75;7;34;88;0.0197807
47;73;7;72;88;0.0188665
47;74;7;72;88;0.0188962
47;31;7;34;88;0.0189661
47;35;7;33;88;0.0180862
47;34;7;60;88;0.0181309
47;28;7;29;88;0.0170593
47;23;7;25;88;0.0154542
47;24;7;53;88;0.0154049
47;72;7;70;88;0.0175383
47;63;7;64;88;0.0149114
47;65;7;64;88;0.0156238
47;60;7;62;88;0.0156261
47;10;7;13;88;0.0102898
47;69;7;16;88;0.0135427
47;40;7;13;88;0.00618164
47;2;7;19;88;0.00864062
47;61;7;62;88;0.0147955
47;13;7;26;88;0.00590836
47;26;7;22;88;0.00530387
47;45;7;27;88;0.0052042
47;17;7;22;88;0.00642569
47;46;7;44;88;0.00690367
47;56;7;43;88;0.00768588
47;27;7;44;88;0.00412103
47;0;7;4;88;0.00654986
47;50;7;51;88;0.00448345
47;8;7;6;88;0.00172216
47;67;7;66;88;0.0112267
47;36;7;43;88;0.0115534
47;7;7;47;88;0.000837666
47;66;7;41;88;0.00990926
47;6;7;7;88;0.000959066
47;44;7;7;88;0.00398782
47;19;7;14;88;0.00533876
47;48;7;7;88;0.00207655
47;9;7;6;88;0.00409905
47;68;7;66;88;0.0111758
47;20;7;9;88;0.00630174
47;49;7;7;88;0.00203931
47;4;7;6;88;0.00327095
47;43;7;45;88;0.00580945
47;14;7;8;88;0.00318063
47;52;7;49;88;0.00320047
47;22;7;9;88;0.00422672
47;51;7;48;88;0.00321178
47;21;7;17;88;0.00801702
47;39;7;21;88;0.00916116
47;1;7;20;88;0.00962289
47;15;7;1;88;0.00974809
47;3;7;0;88;0.0098295
47;62;7;37;88;0.0143795
47;54;7;56;88;0.00875452
47;55;7;56;88;0.00835217
47;42;7;39;88;0.010076
47;5;7;2;88;0.0109675
47;64;7;37;88;0.0145717
47;41;7;39;88;0.00961416
47;38;7;1;88;0.0129052
47;16;7;15;88;0.0120682
47;18;7;15;88;0.0129906
47;11;7;10;88;0.0135272
47;70;7;69;88;0.0146705
47;12;7;10;88;0.011644
47;71;7;69;88;0.0139298
47;30;7;12;88;0.0151577
47;37;7;16;88;0.0129759
47;53;7;38;88;0.0152561
47;29;7;37;88;0.0156007
47;25;7;18;88;0.0152794
47;33;7;18;88;0.016288
59;36;58;12;219;0.0184186
59;56;58;55;219;0.0183978
59;54;58;55;219;0.018571
59;24;58;53;219;0.0175735
59;44;58;9;219;0.0175825
59;23;58;25;219;0.0174624
59;20;58;1;219;0.0152027
59;17;58;15;219;0.0151191
59;76;76;59;220;0.000419029
59;68;58;67;219;0.0113225
59;9;58;20;219;0.0174054
59;71;58;69;219;0.0112978
59;12;58;10;219;0.0181062
59;70;58;69;219;0.0120385
59;11;58;29;219;0.0135145
59;60;58;61;219;0.0111406
59;1;58;15;219;0.0118815
59;69;58;16;219;0.0109108
59;10;58;11;219;0.0167519
59;38;58;18;219;0.0151262
59;67;58;16;219;0.0110256
59;0;58;1;219;0.015072
59;28;58;29;219;0.0126119
59;57;57;59;218;0.0010287
59;18;58;15;219;0.0149989
59;34;58;60;219;0.0136454
59;63;58;65;219;0.00691216
59;4;58;0;219;0.0183509
59;66;58;67;219;0.0123431
59;37;58;64;219;0.00852854
59;65;58;58;219;0.00588062
59;64;58;65;219;0.00693273
59;5;58;2;219;0.0196103
59;61;58;63;219;0.0100862
59;2;58;0;219;0.0172834
59;58;58;59;219;0.000667547
59;29;58;37;219;0.0111534
59;16;58;37;219;0.00943624
59;75;58;34;219;0.0152952
59;62;58;37;219;0.00993216
59;3;58;0;219;0.0183516
59;15;58;16;219;0.0117563
59;74;58;72;219;0.0162643
59;72;58;70;219;0.0149064
59;13;58;40;219;0.0163524
59;41;58;66;219;0.0126382
59;42;58;41;219;0.0138207
59;39;58;41;219;0.0130912
59;21;58;39;219;0.0142353
59;40;58;39;219;0.0160791
59;30;58;11;219;0.0151676
59;31;58;34;219;0.0144806
59;55;58;42;219;0.0177315
59;32;58;31;219;0.0146166
59;33;58;31;219;0.0172531
59;73;58;72;219;0.0162346
59;25;58;18;219;0.0172877
59;22;58;17;219;0.0173181
59;53;58;25;219;0.0174248
59;26;58;13;219;0.0169569
59;45;58;26;219;0.0172041
59;43;58;45;219;0.0178093
59;27;58;22;219;0.0175054
59;35;58;33;219;0.0190513
21;76;39;59;64;0.0146544
21;59;39;58;64;0.0142353
21;57;39;58;64;0.0142914
21;32;39;31;64;0.011833
21;35;17;33;65;0.0132922
21;31;39;34;64;0.011697
21;75;39;34;64;0.0125116
21;24;17;53;65;0.0107713
21;23;17;25;65;0.0106602
21;5;17;2;65;0.0127288
21;73;39;72;64;0.011491
21;74;39;72;64;0.0115206
21;51;17;48;65;0.00955347
21;52;17;49;65;0.00954216
21;34;39;60;64;0.0108618
21;58;39;65;64;0.0135678
